date,product,category,price,unit,market_name,region,woreda,price_type
2024-06-03,Chicken (dressed),Animal Product,35.6,kg,Bahir Dar,Sidama,North Shewa,Farmgate
2023-11-26,Avocado,Fruit,1962.86,quintal,Jimma,Tigray,Kaffa,Farmgate
2023-09-08,Teff (white),Cereal,2103.09,kg,Jimma,Addis Ababa,Kolfe,Wholesale
2024-05-07,Banana,Fruit,203.37,kg,Adama,Tigray,Lideta,Wholesale
2023-08-14,Milk (raw),Animal Product,39.51,quintal,Bahir Dar,Southwest Ethiopia,Basketo,Retail
2023-03-31,Fava beans,Other,87.88,kg,Dessie,SNNPR,Kaffa,Farmgate
2024-05-27,Macaroni,Processed Food,1692.53,quintal,Gonder,Sidama,Wolaita,Wholesale
2024-05-18,Lentils,Other,2159.5,quintal,Hossana,Addis Ababa,Hadiya,Wholesale
2023-01-01,Flour (wheat),Processed Food,1991.33,quintal,Shola,Sidama,Lideta,Farmgate
2023-03-31,Macaroni,Processed Food,2489.42,quintal,Gonder,Oromia,South Wollo,Wholesale
2023-10-01,Hot pepper,Vegetable,1679.02,quintal,Hawassa,Sidama,Jimma Town,Farmgate
2023-05-06,Beetroot,Vegetable,2297.53,quintal,Shola,Oromia,Bole,Retail
2024-05-18,Flour (wheat),Processed Food,2416.58,quintal,Shola,Addis Ababa,North Shewa,Farmgate
2024-04-08,Hot pepper,Vegetable,159.32,kg,Hossana,Addis Ababa,Hadiya,Wholesale
2023-02-25,Pepper powder,Other,259.04,kg,Bahir Dar,Sidama,Hadiya,Wholesale
2024-05-24,Lettuce,Vegetable,269.29,kg,Wolkite,Oromia,Jimma Town,Retail
2024-01-18,Butter (traditional),Animal Product,1015.72,quintal,Hawassa,Tigray,Jimma Town,Farmgate
2023-02-16,Butter (traditional),Animal Product,1431.25,quintal,Dessie,Addis Ababa,South Wollo,Retail
2023-01-18,Chickpeas,Other,270.51,kg,Hawassa,Addis Ababa,Basketo,Wholesale
2023-06-24,Watermelon,Fruit,57.01,kg,Adama,Oromia,South Wollo,Retail
2023-07-26,Onion (red),Vegetable,126.0,kg,Shola,Sidama,Hadiya,Farmgate
2024-01-31,Butter (traditional),Animal Product,109.39,kg,Merkato,Oromia,Kolfe,Wholesale
2023-01-18,Chicken (live),Animal Product,402.37,kg,Dessie,Tigray,Hadiya,Wholesale
2023-06-15,Teff (white),Cereal,2037.78,kg,Adama,Sidama,Bole,Farmgate
2024-03-11,Potato,Vegetable,162.15,kg,Adama,Oromia,Basketo,Wholesale
2024-05-01,Onion (red),Vegetable,2106.27,quintal,Bahir Dar,Sidama,Kaffa,Farmgate
2023-12-16,Macaroni,Processed Food,31.4,kg,Adama,Tigray,North Shewa,Wholesale
2023-11-10,Mutton,Animal Product,1037.86,quintal,Merkato,Sidama,Wolaita,Wholesale
2023-03-14,Cheese (Ayib),Animal Product,2327.68,quintal,Gonder,Oromia,Kolfe,Farmgate
2023-12-23,Mango,Fruit,1199.02,quintal,Hawassa,Oromia,Kaffa,Wholesale
2023-09-03,Spaghetti,Processed Food,95.11,kg,Bahir Dar,Tigray,Jimma Town,Retail
2023-12-11,Honey,Other,207.93,kg,Wolkite,Oromia,Kaffa,Wholesale
2024-04-28,Nifro,Other,277.3,kg,Hossana,Oromia,Jimma Town,Retail
2023-07-11,Mutton,Animal Product,253.74,kg,Bahir Dar,Oromia,Wolaita,Retail
2024-03-31,Pepper powder,Other,86.53,kg,Adama,Tigray,Jimma Town,Farmgate
2023-11-30,Spaghetti,Processed Food,1486.15,quintal,Adama,Amhara,Jimma Town,Retail
2023-01-26,Macaroni,Processed Food,1593.02,quintal,Shola,SNNPR,Lideta,Retail
2023-04-05,Nifro,Other,1947.13,quintal,Hawassa,SNNPR,Basketo,Retail
2023-01-13,Wheat,Cereal,1265.77,kg,Hossana,Sidama,Basketo,Farmgate
2023-01-05,Potato,Vegetable,1978.98,quintal,Adama,Tigray,Jimma Town,Farmgate
2023-06-17,Banana,Fruit,2276.02,quintal,Dessie,Oromia,Wolaita,Wholesale
2024-04-22,Orange,Fruit,299.98,kg,Dessie,Amhara,Hadiya,Farmgate
2023-06-17,Millet,Cereal,293.08,kg,Hawassa,SNNPR,North Shewa,Retail
2024-06-22,Flour (wheat),Processed Food,185.93,kg,Wolkite,Southwest Ethiopia,Bole,Wholesale
2024-04-02,Chicken (live),Animal Product,410.8,quintal,Gonder,SNNPR,Wolaita,Farmgate
2024-02-24,Guava,Fruit,213.17,kg,Merkato,SNNPR,Lideta,Wholesale
2023-09-10,Dry peas,Other,174.63,kg,Jimma,Oromia,Kolfe,Farmgate
2023-02-11,Watermelon,Fruit,228.96,kg,Merkato,Tigray,Kolfe,Retail
2023-02-14,Flour (wheat),Processed Food,220.96,kg,Adama,Southwest Ethiopia,Lideta,Wholesale
2023-11-07,Milk (raw),Animal Product,39.95,kg,Merkato,Oromia,Lideta,Retail
2024-05-15,Onion (red),Vegetable,2431.21,quintal,Adama,Southwest Ethiopia,Hadiya,Farmgate
2023-08-29,Coffee (roasted),Processed Food,246.0,kg,Dessie,Sidama,Jimma Town,Farmgate
2024-02-17,Tomato,Vegetable,37.31,kg,Jimma,SNNPR,Lideta,Retail
2024-06-08,Flour (wheat),Processed Food,90.74,kg,Shola,Amhara,Kolfe,Retail
2024-02-24,Yogurt,Animal Product,2230.54,quintal,Jimma,Oromia,Hadiya,Farmgate
2023-11-10,Yogurt,Animal Product,50.79,kg,Shola,Southwest Ethiopia,Basketo,Farmgate
2024-04-07,Tomato,Vegetable,208.94,kg,Shola,Tigray,Bole,Wholesale
2023-05-24,Eggs,Animal Product,9.78,quintal,Merkato,Southwest Ethiopia,Lideta,Retail
2023-11-14,Tomato,Vegetable,1053.27,quintal,Merkato,Sidama,Wolaita,Retail
2023-01-21,Fava beans,Other,1369.63,quintal,Shola,Amhara,Wolaita,Farmgate
2023-12-27,Maize,Cereal,946.31,kg,Hawassa,Tigray,Wolaita,Retail
2024-04-05,Hot pepper,Vegetable,59.35,kg,Dessie,Addis Ababa,North Shewa,Farmgate
2023-08-13,Avocado,Fruit,47.44,kg,Wolkite,Addis Ababa,Jimma Town,Retail
2023-02-21,Kale (Gomen),Vegetable,2177.07,quintal,Hossana,Sidama,North Shewa,Retail
2023-04-08,Orange,Fruit,42.77,kg,Jimma,Addis Ababa,Bole,Retail
2023-05-08,Goat meat,Animal Product,165.76,kg,Hossana,Southwest Ethiopia,Kaffa,Retail
2024-06-20,Barley,Cereal,1275.46,quintal,Jimma,SNNPR,Kolfe,Wholesale
2024-04-01,Chicken (live),Animal Product,342.6,quintal,Hossana,Sidama,North Shewa,Farmgate
2024-05-30,Beetroot,Vegetable,214.27,kg,Merkato,Tigray,Hadiya,Wholesale
2024-04-02,Roasted grains,Other,224.17,kg,Dessie,Addis Ababa,South Wollo,Farmgate
2023-03-30,Wheat,Cereal,1224.99,quintal,Wolkite,Addis Ababa,Lideta,Retail
2023-04-10,Flour (wheat),Processed Food,66.48,kg,Adama,Sidama,North Shewa,Wholesale
2023-01-31,Chicken (dressed),Animal Product,195.16,kg,Hawassa,Oromia,Jimma Town,Wholesale
2024-05-20,Grapes,Fruit,103.75,kg,Hossana,Southwest Ethiopia,North Shewa,Farmgate
2023-02-19,Sorghum,Cereal,914.63,kg,Hossana,Amhara,Lideta,Farmgate
2024-01-21,Chicken (dressed),Animal Product,2477.55,quintal,Adama,Southwest Ethiopia,Bole,Retail
2024-01-14,Goat meat,Animal Product,1791.48,quintal,Shola,Tigray,Kolfe,Wholesale
2023-09-07,Orange,Fruit,1195.53,quintal,Bahir Dar,Amhara,Lideta,Farmgate
2024-06-22,Green pepper,Vegetable,213.23,kg,Hawassa,Sidama,Basketo,Retail
2023-04-12,Macaroni,Processed Food,126.23,kg,Adama,Addis Ababa,South Wollo,Wholesale
2023-11-10,Pepper powder,Other,61.56,kg,Merkato,Oromia,North Shewa,Farmgate
2024-05-09,Tea (local),Processed Food,1119.57,quintal,Bahir Dar,SNNPR,Kaffa,Wholesale
2023-01-10,Sorghum,Cereal,1057.78,kg,Merkato,SNNPR,Kaffa,Farmgate
2024-03-02,Onion (red),Vegetable,2453.74,quintal,Wolkite,Addis Ababa,Kolfe,Farmgate
2023-09-26,Beef (raw),Animal Product,833.07,kg,Gonder,SNNPR,Wolaita,Farmgate
2024-04-06,Macaroni,Processed Food,261.24,kg,Jimma,Addis Ababa,South Wollo,Retail
2024-02-09,Honey,Other,1032.42,quintal,Wolkite,SNNPR,Kolfe,Retail
2023-10-04,Powdered milk,Processed Food,231.48,kg,Hossana,SNNPR,Basketo,Retail
2023-05-24,Wheat,Cereal,1332.03,quintal,Merkato,Oromia,Hadiya,Farmgate
2024-04-20,Chicken (dressed),Animal Product,67.97,kg,Bahir Dar,SNNPR,Kaffa,Farmgate
2023-09-23,Millet,Cereal,2213.44,quintal,Hawassa,Tigray,North Shewa,Retail
2023-11-27,Kale (Gomen),Vegetable,1568.97,quintal,Jimma,Tigray,South Wollo,Farmgate
2024-03-21,Cheese (Ayib),Animal Product,2496.03,quintal,Dessie,Amhara,Jimma Town,Wholesale
2023-01-18,Cheese (Ayib),Animal Product,1178.03,quintal,Gonder,SNNPR,Lideta,Retail
2023-12-15,Nifro,Other,93.89,kg,Wolkite,Sidama,Kaffa,Retail
2023-08-20,Flour (wheat),Processed Food,179.64,kg,Wolkite,SNNPR,Bole,Wholesale
2023-09-09,Chickpeas,Other,2409.19,quintal,Hawassa,Sidama,South Wollo,Retail
2023-02-03,Milk (raw),Animal Product,49.19,quintal,Dessie,Amhara,Jimma Town,Farmgate
2023-01-01,Papaya,Fruit,168.28,kg,Gonder,Addis Ababa,Bole,Farmgate
2023-04-29,Barley,Cereal,1332.19,kg,Jimma,Amhara,Kaffa,Wholesale
2023-10-07,Shiro,Other,113.16,kg,Shola,SNNPR,North Shewa,Farmgate
2023-07-16,Mutton,Animal Product,2369.17,quintal,Hossana,Oromia,Jimma Town,Farmgate
2024-03-10,Chickpeas,Other,215.67,kg,Dessie,Oromia,Hadiya,Retail
2023-05-26,Lentils,Other,255.86,kg,Hossana,SNNPR,South Wollo,Retail
2023-10-09,Cabbage,Vegetable,1546.49,quintal,Shola,SNNPR,Wolaita,Wholesale
2023-11-19,Flour (wheat),Processed Food,2011.31,quintal,Hossana,Tigray,South Wollo,Farmgate
2023-06-28,Margarine,Processed Food,217.74,kg,Jimma,Oromia,Bole,Wholesale
2024-01-26,Spaghetti,Processed Food,138.6,kg,Hossana,Addis Ababa,Lideta,Retail
2023-07-29,Cabbage,Vegetable,32.74,kg,Bahir Dar,Tigray,North Shewa,Farmgate
2023-07-23,Macaroni,Processed Food,1116.44,quintal,Adama,Southwest Ethiopia,South Wollo,Retail
2024-04-17,Banana,Fruit,155.83,kg,Shola,Tigray,Lideta,Wholesale
2023-11-08,Beef (raw),Animal Product,842.36,quintal,Hossana,Amhara,Jimma Town,Retail
2024-06-08,Spaghetti,Processed Food,1352.57,quintal,Wolkite,SNNPR,Wolaita,Retail
2024-03-19,Pepper powder,Other,1520.08,quintal,Wolkite,Southwest Ethiopia,Kaffa,Wholesale
2023-04-30,Tomato,Vegetable,167.35,kg,Jimma,Southwest Ethiopia,Kaffa,Farmgate
2023-02-28,Potato,Vegetable,2156.21,quintal,Bahir Dar,Oromia,Basketo,Retail
2023-08-21,Coffee (roasted),Processed Food,169.34,kg,Jimma,SNNPR,Lideta,Wholesale
2024-05-05,Potato,Vegetable,89.45,kg,Jimma,Southwest Ethiopia,Kolfe,Farmgate
2023-02-08,Hot pepper,Vegetable,182.19,kg,Adama,Amhara,North Shewa,Farmgate
2023-08-23,Eggs,Animal Product,7.1,quintal,Merkato,Oromia,North Shewa,Wholesale
2024-02-20,Maize,Cereal,842.51,quintal,Adama,Tigray,North Shewa,Farmgate
2024-03-18,Fava beans,Other,1692.49,quintal,Dessie,Sidama,Bole,Retail
2024-04-23,Kale (Gomen),Vegetable,43.65,kg,Dessie,Oromia,Hadiya,Retail
2023-04-05,Watermelon,Fruit,1235.24,quintal,Bahir Dar,Oromia,Hadiya,Wholesale
2024-05-23,Chicken (dressed),Animal Product,277.96,kg,Jimma,Southwest Ethiopia,South Wollo,Wholesale
2024-03-27,Orange,Fruit,2043.44,quintal,Merkato,SNNPR,Basketo,Retail
2023-07-17,Hot pepper,Vegetable,212.27,kg,Hossana,SNNPR,Bole,Farmgate
2023-03-26,Guava,Fruit,105.34,kg,Adama,Tigray,Wolaita,Wholesale
2023-07-13,Flour (wheat),Processed Food,1558.23,quintal,Dessie,Addis Ababa,Bole,Farmgate
2023-01-14,Maize,Cereal,924.7,quintal,Dessie,Amhara,Hadiya,Retail
2024-01-26,Coffee (roasted),Processed Food,2248.58,quintal,Jimma,Tigray,Bole,Wholesale
2023-05-05,Milk (raw),Animal Product,44.28,kg,Merkato,Amhara,Wolaita,Retail
2024-04-24,Oats,Cereal,126.43,kg,Jimma,SNNPR,Hadiya,Wholesale
2023-01-26,Margarine,Processed Food,266.17,kg,Hawassa,Amhara,Wolaita,Wholesale
2023-06-25,Barley,Cereal,1251.8,kg,Gonder,Tigray,North Shewa,Wholesale
2023-08-25,Tea (local),Processed Food,1773.64,quintal,Bahir Dar,Tigray,Basketo,Farmgate
2023-03-26,Shiro,Other,2384.03,quintal,Hossana,Addis Ababa,Jimma Town,Wholesale
2023-05-31,Guava,Fruit,1326.79,quintal,Merkato,Southwest Ethiopia,Kolfe,Wholesale
2024-05-22,Spaghetti,Processed Food,61.49,kg,Merkato,Tigray,Wolaita,Farmgate
2024-01-26,Avocado,Fruit,283.62,kg,Wolkite,Tigray,Lideta,Wholesale
2023-05-24,Rice (local),Cereal,1963.54,kg,Shola,Tigray,Kolfe,Retail
2023-01-17,Kale (Gomen),Vegetable,2391.69,quintal,Bahir Dar,Addis Ababa,Basketo,Farmgate
2023-02-08,Pepper powder,Other,185.9,kg,Gonder,Addis Ababa,South Wollo,Wholesale
2023-09-20,Eggs,Animal Product,8.82,quintal,Hossana,Tigray,Basketo,Farmgate
2023-03-18,Yogurt,Animal Product,145.66,kg,Dessie,Southwest Ethiopia,Kolfe,Farmgate
2023-05-27,Eggs,Animal Product,8.52,quintal,Wolkite,Sidama,Bole,Retail
2023-04-17,Rice (imported),Cereal,2042.1,kg,Hossana,Sidama,Hadiya,Retail
2024-02-29,Mango,Fruit,285.24,kg,Jimma,Sidama,Basketo,Retail
2023-04-12,Cooking oil (palm),Processed Food,1640.46,quintal,Bahir Dar,Sidama,Basketo,Wholesale
2023-06-30,Beef (raw),Animal Product,734.7,kg,Jimma,Sidama,Basketo,Wholesale
2024-01-05,Teff (red),Cereal,1757.79,kg,Gonder,Tigray,North Shewa,Farmgate
2023-07-03,Teff (white),Cereal,2115.77,quintal,Bahir Dar,SNNPR,Lideta,Wholesale
2023-02-05,Nifro,Other,1406.5,quintal,Dessie,SNNPR,Kaffa,Wholesale
2024-02-27,Roasted grains,Other,1472.89,quintal,Jimma,Oromia,Kolfe,Farmgate
2023-07-09,Oats,Cereal,36.31,kg,Adama,SNNPR,South Wollo,Retail
2023-09-14,Flour (wheat),Processed Food,253.86,kg,Gonder,Tigray,Lideta,Retail
2024-04-23,Fava beans,Other,1008.02,quintal,Dessie,Southwest Ethiopia,Bole,Farmgate
2023-07-22,Cabbage,Vegetable,2328.14,quintal,Jimma,Amhara,Lideta,Retail
2024-05-23,Chicken (live),Animal Product,374.37,kg,Merkato,Amhara,Kaffa,Farmgate
2023-08-05,Cooking oil (palm),Processed Food,49.58,kg,Jimma,Amhara,Kolfe,Retail
2024-01-28,Powdered milk,Processed Food,1627.61,quintal,Wolkite,Amhara,Lideta,Wholesale
2023-02-01,Watermelon,Fruit,267.69,kg,Merkato,SNNPR,Kaffa,Farmgate
2024-01-22,Papaya,Fruit,2351.97,quintal,Gonder,Southwest Ethiopia,Wolaita,Farmgate
2023-12-09,Sorghum,Cereal,900.14,quintal,Merkato,Sidama,South Wollo,Retail
2023-10-22,Sugar (local),Processed Food,46.62,kg,Gonder,Southwest Ethiopia,Bole,Retail
2023-08-07,Papaya,Fruit,1610.74,quintal,Wolkite,Southwest Ethiopia,Kaffa,Farmgate
2023-12-10,Rice (local),Cereal,1562.37,kg,Dessie,Sidama,South Wollo,Retail
2023-06-07,Lentils,Other,76.57,kg,Wolkite,SNNPR,South Wollo,Wholesale
2023-01-14,Banana,Fruit,1094.88,quintal,Shola,SNNPR,Bole,Farmgate
2023-02-24,Spaghetti,Processed Food,1761.31,quintal,Gonder,Tigray,Kolfe,Farmgate
2023-10-21,Dry peas,Other,52.26,kg,Bahir Dar,Oromia,Hadiya,Retail
2023-04-09,Watermelon,Fruit,131.95,kg,Merkato,Amhara,Bole,Farmgate
2023-08-14,Shiro,Other,2377.7,quintal,Gonder,Amhara,Kolfe,Retail
2024-05-07,Guava,Fruit,220.24,kg,Wolkite,Oromia,Jimma Town,Farmgate
2023-11-17,Green pepper,Vegetable,1031.16,quintal,Jimma,Southwest Ethiopia,Wolaita,Farmgate
2023-11-28,Carrot,Vegetable,105.77,kg,Wolkite,Sidama,Kolfe,Farmgate
2024-01-06,Honey,Other,1224.92,quintal,Shola,Oromia,Lideta,Farmgate
2023-06-07,Milk (raw),Animal Product,37.03,kg,Bahir Dar,Tigray,North Shewa,Wholesale
2023-08-17,Powdered milk,Processed Food,1024.58,quintal,Hawassa,Oromia,Kolfe,Wholesale
2023-05-25,Cooking oil (palm),Processed Food,2120.81,quintal,Bahir Dar,Amhara,South Wollo,Wholesale
2023-12-18,Cooking oil (palm),Processed Food,1741.72,quintal,Jimma,Oromia,Wolaita,Retail
2024-04-28,Oats,Cereal,1536.28,quintal,Shola,SNNPR,Lideta,Wholesale
2023-11-18,Carrot,Vegetable,1642.52,quintal,Merkato,Addis Ababa,North Shewa,Farmgate
2023-02-11,Margarine,Processed Food,36.81,kg,Gonder,Sidama,Wolaita,Farmgate
2024-06-18,Yogurt,Animal Product,2377.61,quintal,Jimma,Addis Ababa,Lideta,Retail
2024-01-15,Grapes,Fruit,139.81,kg,Merkato,Tigray,North Shewa,Farmgate
2024-03-03,Barley,Cereal,1249.73,kg,Hossana,Southwest Ethiopia,North Shewa,Farmgate
2023-07-13,Cabbage,Vegetable,279.24,kg,Gonder,SNNPR,Lideta,Retail
2023-02-05,Salt,Processed Food,288.4,kg,Jimma,Sidama,North Shewa,Retail
2023-10-24,Cabbage,Vegetable,198.99,kg,Shola,Amhara,Bole,Farmgate
2024-02-03,Beef (raw),Animal Product,736.05,quintal,Merkato,Amhara,Hadiya,Wholesale
2024-01-30,Kale (Gomen),Vegetable,96.85,kg,Jimma,Sidama,Kolfe,Farmgate
2024-03-05,Margarine,Processed Food,1124.52,quintal,Merkato,Oromia,Jimma Town,Wholesale
2023-02-24,Mutton,Animal Product,123.9,kg,Hossana,Sidama,Kolfe,Wholesale
2023-04-29,Teff (white),Cereal,1825.42,kg,Hawassa,Addis Ababa,Lideta,Farmgate
2023-05-03,Kale (Gomen),Vegetable,134.29,kg,Wolkite,Oromia,South Wollo,Wholesale
2023-10-21,Oats,Cereal,41.78,kg,Hossana,SNNPR,Bole,Farmgate
2023-07-22,Kale (Gomen),Vegetable,1597.04,quintal,Dessie,Southwest Ethiopia,Jimma Town,Wholesale
2023-05-21,Hot pepper,Vegetable,1970.97,quintal,Hossana,Addis Ababa,Hadiya,Retail
2024-02-23,Margarine,Processed Food,2232.24,quintal,Dessie,Tigray,Bole,Farmgate
2023-06-08,Carrot,Vegetable,117.63,kg,Merkato,Amhara,North Shewa,Wholesale
2023-05-06,Onion (red),Vegetable,1200.78,quintal,Dessie,Addis Ababa,Hadiya,Wholesale
2023-09-11,Lemon,Fruit,179.97,kg,Jimma,Tigray,Wolaita,Retail
2023-11-27,Teff (white),Cereal,1863.04,quintal,Bahir Dar,Tigray,Wolaita,Wholesale
2023-08-03,Cooking oil (palm),Processed Food,70.71,kg,Bahir Dar,Sidama,Kaffa,Farmgate
2023-11-27,Coffee (roasted),Processed Food,99.4,kg,Jimma,Amhara,Lideta,Retail
2023-12-12,Milk (raw),Animal Product,46.47,kg,Jimma,Addis Ababa,Bole,Retail
2023-04-27,Margarine,Processed Food,1503.7,quintal,Merkato,Addis Ababa,Lideta,Wholesale
2023-05-20,Goat meat,Animal Product,1389.53,quintal,Merkato,Southwest Ethiopia,Bole,Farmgate
2023-12-01,Orange,Fruit,1165.5,quintal,Wolkite,Tigray,Jimma Town,Farmgate
2023-05-12,Yogurt,Animal Product,1031.16,quintal,Bahir Dar,Addis Ababa,South Wollo,Retail
2024-05-06,Salt,Processed Food,2499.65,quintal,Bahir Dar,Sidama,North Shewa,Retail
2023-09-01,Watermelon,Fruit,228.81,kg,Gonder,SNNPR,North Shewa,Wholesale
2023-03-25,Sorghum,Cereal,985.4,kg,Hawassa,Southwest Ethiopia,Jimma Town,Retail
2024-05-20,Lemon,Fruit,1752.93,quintal,Merkato,SNNPR,South Wollo,Wholesale
2023-11-14,Lemon,Fruit,1987.12,quintal,Merkato,Addis Ababa,Kolfe,Farmgate
2023-05-21,Barley,Cereal,1341.3,kg,Adama,Amhara,South Wollo,Wholesale
2023-05-04,Roasted grains,Other,2034.71,quintal,Shola,Sidama,Wolaita,Wholesale
2023-12-22,Spaghetti,Processed Food,69.77,kg,Gonder,Addis Ababa,Bole,Wholesale
2023-12-02,Fava beans,Other,1211.03,quintal,Bahir Dar,Tigray,Kaffa,Farmgate
2024-05-26,Green pepper,Vegetable,89.86,kg,Merkato,Southwest Ethiopia,Basketo,Wholesale
2023-10-16,Watermelon,Fruit,72.66,kg,Adama,SNNPR,Jimma Town,Wholesale
2024-02-03,Beef (raw),Animal Product,793.35,kg,Jimma,Tigray,North Shewa,Wholesale
2024-01-06,Maize,Cereal,734.46,kg,Bahir Dar,Addis Ababa,Kaffa,Wholesale
2023-04-13,Shiro,Other,2145.73,quintal,Shola,Addis Ababa,Bole,Farmgate
2024-04-21,Yogurt,Animal Product,1628.93,quintal,Dessie,SNNPR,Kolfe,Farmgate
2023-09-06,Potato,Vegetable,1751.27,quintal,Wolkite,SNNPR,Kaffa,Wholesale
2024-01-01,Guava,Fruit,1619.44,quintal,Merkato,Sidama,Bole,Wholesale
2023-08-12,Avocado,Fruit,2126.71,quintal,Dessie,Addis Ababa,South Wollo,Farmgate
2023-02-22,Cabbage,Vegetable,1628.16,quintal,Wolkite,Sidama,Kaffa,Wholesale
2024-04-06,Flour (wheat),Processed Food,276.64,kg,Shola,Addis Ababa,Bole,Wholesale
2024-04-03,Butter (traditional),Animal Product,223.12,kg,Hawassa,Addis Ababa,Bole,Wholesale
2023-01-11,Eggs,Animal Product,9.58,quintal,Wolkite,Tigray,Jimma Town,Farmgate
2023-11-09,Butter (traditional),Animal Product,204.08,kg,Wolkite,Sidama,South Wollo,Wholesale
2024-03-31,Tomato,Vegetable,2453.92,quintal,Gonder,Tigray,Kaffa,Wholesale
2023-06-30,Butter (traditional),Animal Product,191.57,kg,Gonder,Sidama,Lideta,Farmgate
2024-03-06,Spices mix,Other,211.68,kg,Adama,Oromia,Kaffa,Wholesale
2023-08-28,Honey,Other,171.1,kg,Merkato,Addis Ababa,North Shewa,Farmgate
2023-01-12,Rice (local),Cereal,1708.52,kg,Adama,Southwest Ethiopia,Lideta,Farmgate
2023-10-19,Rice (local),Cereal,1589.52,quintal,Merkato,Sidama,Jimma Town,Wholesale
2023-10-22,Beef (raw),Animal Product,820.81,quintal,Jimma,Sidama,Bole,Wholesale
2024-01-13,Lentils,Other,254.38,kg,Adama,Amhara,Jimma Town,Farmgate
2023-11-29,Maize,Cereal,907.5,quintal,Bahir Dar,Amhara,Lideta,Farmgate
2023-01-31,Sorghum,Cereal,1146.67,quintal,Hawassa,Amhara,Lideta,Retail
2023-04-19,Cabbage,Vegetable,83.42,kg,Gonder,Southwest Ethiopia,North Shewa,Wholesale
2023-10-28,Sorghum,Cereal,1141.91,kg,Bahir Dar,SNNPR,Kaffa,Wholesale
2024-02-21,Cheese (Ayib),Animal Product,296.62,kg,Hawassa,Addis Ababa,Wolaita,Retail
2023-04-29,Watermelon,Fruit,47.46,kg,Hawassa,Southwest Ethiopia,South Wollo,Retail
2023-07-16,Tomato,Vegetable,1086.84,quintal,Shola,Tigray,Basketo,Farmgate
2023-05-26,Chicken (dressed),Animal Product,224.29,kg,Hossana,Amhara,Lideta,Farmgate
2024-01-07,Chicken (dressed),Animal Product,2213.59,quintal,Jimma,Tigray,Wolaita,Wholesale
2023-07-11,Guava,Fruit,290.66,kg,Bahir Dar,Southwest Ethiopia,Bole,Wholesale
2023-01-21,Butter (traditional),Animal Product,1974.09,quintal,Wolkite,Tigray,Kaffa,Retail
2023-03-03,Spaghetti,Processed Food,2378.98,quintal,Dessie,Addis Ababa,Lideta,Wholesale
2023-07-19,Mango,Fruit,73.89,kg,Shola,Amhara,Basketo,Wholesale
2023-03-27,Grapes,Fruit,2410.98,quintal,Merkato,Oromia,Lideta,Farmgate
2023-03-02,Margarine,Processed Food,84.99,kg,Adama,SNNPR,Jimma Town,Wholesale
2023-07-25,Pepper powder,Other,118.82,kg,Adama,SNNPR,North Shewa,Farmgate
2024-03-27,Butter (traditional),Animal Product,1585.41,quintal,Bahir Dar,Oromia,Basketo,Wholesale
2023-03-19,Chicken (live),Animal Product,386.22,quintal,Adama,Addis Ababa,Basketo,Retail
2024-04-19,Nifro,Other,1984.46,quintal,Hossana,SNNPR,Jimma Town,Retail
2023-10-02,Sugar (local),Processed Food,1591.44,quintal,Hossana,Addis Ababa,Kolfe,Wholesale
2024-06-01,Coffee (roasted),Processed Food,1358.68,quintal,Hossana,Southwest Ethiopia,Kaffa,Farmgate
2024-05-18,Cabbage,Vegetable,2193.12,quintal,Jimma,Southwest Ethiopia,Lideta,Retail
2024-03-25,Spices mix,Other,287.95,kg,Gonder,SNNPR,Basketo,Retail
2023-11-21,Tea (local),Processed Food,1768.75,quintal,Gonder,Southwest Ethiopia,Wolaita,Farmgate
2023-05-15,Tomato,Vegetable,1085.25,quintal,Merkato,SNNPR,Kolfe,Wholesale
2023-09-03,Lemon,Fruit,170.06,kg,Shola,Southwest Ethiopia,Basketo,Farmgate
2024-01-24,Watermelon,Fruit,162.11,kg,Merkato,Addis Ababa,South Wollo,Farmgate
2023-08-31,Chickpeas,Other,1765.35,quintal,Bahir Dar,Amhara,Kaffa,Wholesale
2023-10-30,Sorghum,Cereal,1192.4,kg,Bahir Dar,Amhara,Bole,Farmgate
2023-06-16,Maize,Cereal,1094.54,kg,Jimma,Addis Ababa,Hadiya,Retail
2023-11-01,Millet,Cereal,231.13,kg,Gonder,Southwest Ethiopia,North Shewa,Wholesale
2024-05-12,Butter (traditional),Animal Product,1872.15,quintal,Bahir Dar,Oromia,Hadiya,Retail
2024-02-16,Guava,Fruit,135.57,kg,Hossana,SNNPR,South Wollo,Farmgate
2024-02-01,Milk (raw),Animal Product,47.07,quintal,Dessie,Amhara,Bole,Retail
2023-09-23,Orange,Fruit,1664.01,quintal,Dessie,Addis Ababa,Basketo,Wholesale
2024-01-14,Tomato,Vegetable,119.0,kg,Dessie,Sidama,Kolfe,Retail
2024-04-09,Spices mix,Other,2142.02,quintal,Dessie,SNNPR,North Shewa,Wholesale
2023-07-30,Dry peas,Other,111.97,kg,Merkato,Amhara,Basketo,Farmgate
2023-06-09,Oats,Cereal,218.7,kg,Shola,Tigray,Basketo,Farmgate
2023-08-15,Spaghetti,Processed Food,1098.81,quintal,Merkato,Amhara,Kaffa,Wholesale
2024-01-19,Sorghum,Cereal,988.05,quintal,Adama,Oromia,South Wollo,Farmgate
2023-06-26,Chicken (live),Animal Product,338.29,quintal,Adama,Sidama,Wolaita,Retail
